
hcp_137027_hemiR_,inference
hcp_137027_hemiL_,inference
hcp_462139_hemiR_,inference
hcp_462139_hemiL_,inference
hcp_210415_hemiR_,inference
hcp_210415_hemiL_,inference
hcp_199655_hemiR_,inference
hcp_199655_hemiL_,inference
hcp_148335_hemiR_,inference
hcp_148335_hemiL_,inference
hcp_951457_hemiR_,inference
hcp_951457_hemiL_,inference
hcp_108828_hemiR_,inference
hcp_108828_hemiL_,inference
hcp_729557_hemiR_,inference
hcp_729557_hemiL_,inference
hcp_877168_hemiR_,inference
hcp_877168_hemiL_,inference
hcp_601127_hemiR_,inference
hcp_601127_hemiL_,inference
hcp_835657_hemiR_,inference
hcp_835657_hemiL_,inference
hcp_177645_hemiR_,inference
hcp_177645_hemiL_,inference
hcp_917255_hemiR_,inference
hcp_917255_hemiL_,inference
hcp_173839_hemiR_,inference
hcp_173839_hemiL_,inference
hcp_150928_hemiR_,inference
hcp_150928_hemiL_,inference
hcp_687163_hemiR_,inference
hcp_687163_hemiL_,inference
hcp_422632_hemiR_,inference
hcp_422632_hemiL_,inference
hcp_983773_hemiR_,inference
hcp_983773_hemiL_,inference
hcp_154330_hemiR_,inference
hcp_154330_hemiL_,inference
hcp_104012_hemiR_,inference
hcp_104012_hemiL_,inference
hcp_871762_hemiR_,inference
hcp_871762_hemiL_,inference
hcp_204521_hemiR_,inference
hcp_204521_hemiL_,inference
hcp_211215_hemiR_,inference
hcp_211215_hemiL_,inference
hcp_151930_hemiR_,inference
hcp_151930_hemiL_,inference
hcp_249947_hemiR_,inference
hcp_249947_hemiL_,inference
hcp_169040_hemiR_,inference
hcp_169040_hemiL_,inference
hcp_199352_hemiR_,inference
hcp_199352_hemiL_,inference
hcp_181131_hemiR_,inference
hcp_181131_hemiL_,inference
hcp_131217_hemiR_,inference
hcp_131217_hemiL_,inference
hcp_192035_hemiR_,inference
hcp_192035_hemiL_,inference
hcp_448347_hemiR_,inference
hcp_448347_hemiL_,inference
hcp_816653_hemiR_,inference
hcp_816653_hemiL_,inference
hcp_214524_hemiR_,inference
hcp_214524_hemiL_,inference
hcp_203923_hemiR_,inference
hcp_203923_hemiL_,inference
hcp_170631_hemiR_,inference
hcp_170631_hemiL_,inference
hcp_763557_hemiR_,inference
hcp_763557_hemiL_,inference
hcp_943862_hemiR_,inference
hcp_943862_hemiL_,inference
hcp_198855_hemiR_,inference
hcp_198855_hemiL_,inference
hcp_250932_hemiR_,inference
hcp_250932_hemiL_,inference
hcp_557857_hemiR_,inference
hcp_557857_hemiL_,inference
hcp_529953_hemiR_,inference
hcp_529953_hemiL_,inference
hcp_207426_hemiR_,inference
hcp_207426_hemiL_,inference
hcp_164131_hemiR_,inference
hcp_164131_hemiL_,inference
hcp_144226_hemiR_,inference
hcp_144226_hemiL_,inference
hcp_305830_hemiR_,inference
hcp_305830_hemiL_,inference
hcp_320826_hemiR_,inference
hcp_320826_hemiL_,inference
hcp_923755_hemiR_,inference
hcp_923755_hemiL_,inference
hcp_867468_hemiR_,inference
hcp_867468_hemiL_,inference
hcp_255639_hemiR_,inference
hcp_255639_hemiL_,inference
hcp_206727_hemiR_,inference
hcp_206727_hemiL_,inference
hcp_127832_hemiR_,inference
hcp_127832_hemiL_,inference
hcp_365343_hemiR_,inference
hcp_365343_hemiL_,inference
hcp_459453_hemiR_,inference
hcp_459453_hemiL_,inference
hcp_200311_hemiR_,inference
hcp_200311_hemiL_,inference
hcp_656253_hemiR_,inference
hcp_656253_hemiL_,inference
hcp_495255_hemiR_,inference
hcp_495255_hemiL_,inference
hcp_191336_hemiR_,inference
hcp_191336_hemiL_,inference
hcp_352738_hemiR_,inference
hcp_352738_hemiL_,inference
hcp_201515_hemiR_,inference
hcp_201515_hemiL_,inference
hcp_195041_hemiR_,inference
hcp_195041_hemiL_,inference
hcp_224022_hemiR_,inference
hcp_224022_hemiL_,inference
hcp_368753_hemiR_,inference
hcp_368753_hemiL_,inference
hcp_165032_hemiR_,inference
hcp_165032_hemiL_,inference
hcp_628248_hemiR_,inference
hcp_628248_hemiL_,inference
hcp_989987_hemiR_,inference
hcp_989987_hemiL_,inference
hcp_473952_hemiR_,inference
hcp_473952_hemiL_,inference
