
T1_sub132118_hemiR_,inference
T1_sub132118_hemiL_,inference
T1_sub685058_hemiR_,inference
T1_sub685058_hemiL_,inference
T1_sub793465_hemiR_,inference
T1_sub793465_hemiL_,inference
T1_sub186545_hemiR_,inference
T1_sub186545_hemiL_,inference
T1_sub599469_hemiR_,inference
T1_sub599469_hemiL_,inference
T1_sub419239_hemiR_,inference
T1_sub419239_hemiL_,inference
T1_sub213421_hemiR_,inference
T1_sub213421_hemiL_,inference
T1_sub144226_hemiR_,inference
T1_sub144226_hemiL_,inference
T1_sub114419_hemiR_,inference
T1_sub114419_hemiL_,inference
T1_sub219231_hemiR_,inference
T1_sub219231_hemiL_,inference
T1_sub211922_hemiR_,inference
T1_sub211922_hemiL_,inference
T1_sub735148_hemiR_,inference
T1_sub735148_hemiL_,inference
T1_sub833148_hemiR_,inference
T1_sub833148_hemiL_,inference
T1_sub152225_hemiR_,inference
T1_sub152225_hemiL_,inference
T1_sub121921_hemiR_,inference
T1_sub121921_hemiL_,inference
T1_sub392750_hemiR_,inference
T1_sub392750_hemiL_,inference
T1_sub453542_hemiR_,inference
T1_sub453542_hemiL_,inference
T1_sub120010_hemiR_,inference
T1_sub120010_hemiL_,inference
T1_sub568963_hemiR_,inference
T1_sub568963_hemiL_,inference
T1_sub765864_hemiR_,inference
T1_sub765864_hemiL_,inference
T1_sub104820_hemiR_,inference
T1_sub104820_hemiL_,inference
T1_sub108323_hemiR_,inference
T1_sub108323_hemiL_,inference
T1_sub151930_hemiR_,inference
T1_sub151930_hemiL_,inference
T1_sub169343_hemiR_,inference
T1_sub169343_hemiL_,inference
T1_sub137431_hemiR_,inference
T1_sub137431_hemiL_,inference
T1_sub206323_hemiR_,inference
T1_sub206323_hemiL_,inference
T1_sub206727_hemiR_,inference
T1_sub206727_hemiL_,inference
T1_sub281135_hemiR_,inference
T1_sub281135_hemiL_,inference
T1_sub671855_hemiR_,inference
T1_sub671855_hemiL_,inference
T1_sub579867_hemiR_,inference
T1_sub579867_hemiL_,inference
T1_sub720337_hemiR_,inference
T1_sub720337_hemiL_,inference
T1_sub144933_hemiR_,inference
T1_sub144933_hemiL_,inference
T1_sub614439_hemiR_,inference
T1_sub614439_hemiL_,inference
T1_sub163331_hemiR_,inference
T1_sub163331_hemiL_,inference
T1_sub413934_hemiR_,inference
T1_sub413934_hemiL_,inference
T1_sub169444_hemiR_,inference
T1_sub169444_hemiL_,inference
T1_sub250427_hemiR_,inference
T1_sub250427_hemiL_,inference
T1_sub479762_hemiR_,inference
T1_sub479762_hemiL_,inference
T1_sub102109_hemiR_,inference
T1_sub102109_hemiL_,inference
T1_sub177746_hemiR_,inference
T1_sub177746_hemiL_,inference
T1_sub102513_hemiR_,inference
T1_sub102513_hemiL_,inference
T1_sub926862_hemiR_,inference
T1_sub926862_hemiL_,inference
T1_sub779370_hemiR_,inference
T1_sub779370_hemiL_,inference
T1_sub679770_hemiR_,inference
T1_sub679770_hemiL_,inference
T1_sub436845_hemiR_,inference
T1_sub436845_hemiL_,inference
T1_sub753251_hemiR_,inference
T1_sub753251_hemiL_,inference
T1_sub757764_hemiR_,inference
T1_sub757764_hemiL_,inference
T1_sub749058_hemiR_,inference
T1_sub749058_hemiL_,inference
T1_sub151526_hemiR_,inference
T1_sub151526_hemiL_,inference
T1_sub728454_hemiR_,inference
T1_sub728454_hemiL_,inference
T1_sub200917_hemiR_,inference
T1_sub200917_hemiL_,inference
T1_sub118831_hemiR_,inference
T1_sub118831_hemiL_,inference
T1_sub908860_hemiR_,inference
T1_sub908860_hemiL_,inference
T1_sub103111_hemiR_,inference
T1_sub103111_hemiL_,inference
T1_sub188145_hemiR_,inference
T1_sub188145_hemiL_,inference
T1_sub202113_hemiR_,inference
T1_sub202113_hemiL_,inference
T1_sub573451_hemiR_,inference
T1_sub573451_hemiL_,inference
T1_sub146331_hemiR_,inference
T1_sub146331_hemiL_,inference
T1_sub214019_hemiR_,inference
T1_sub214019_hemiL_,inference
T1_sub957974_hemiR_,inference
T1_sub957974_hemiL_,inference
T1_sub377451_hemiR_,inference
T1_sub377451_hemiL_,inference
T1_sub680250_hemiR_,inference
T1_sub680250_hemiL_,inference
T1_sub947668_hemiR_,inference
T1_sub947668_hemiL_,inference
T1_sub173738_hemiR_,inference
T1_sub173738_hemiL_,inference
T1_sub519647_hemiR_,inference
T1_sub519647_hemiL_,inference
T1_sub228434_hemiR_,inference
T1_sub228434_hemiL_,inference
T1_sub180230_hemiR_,inference
T1_sub180230_hemiL_,inference
T1_sub856463_hemiR_,inference
T1_sub856463_hemiL_,inference
T1_sub104416_hemiR_,inference
T1_sub104416_hemiL_,inference
T1_sub287248_hemiR_,inference
T1_sub287248_hemiL_,inference
T1_sub161731_hemiR_,inference
T1_sub161731_hemiL_,inference
T1_sub153227_hemiR_,inference
T1_sub153227_hemiL_,inference
T1_sub856766_hemiR_,inference
T1_sub856766_hemiL_,inference
T1_sub133019_hemiR_,inference
T1_sub133019_hemiL_,inference
T1_sub191942_hemiR_,inference
T1_sub191942_hemiL_,inference
T1_sub140824_hemiR_,inference
T1_sub140824_hemiL_,inference
T1_sub127933_hemiR_,inference
T1_sub127933_hemiL_,inference
T1_sub141422_hemiR_,inference
T1_sub141422_hemiL_,inference
T1_sub129634_hemiR_,inference
T1_sub129634_hemiL_,inference
T1_sub852455_hemiR_,inference
