
hcp_165032_hemiR_,inference
hcp_803240_hemiR_,inference
hcp_228434_hemiR_,inference
hcp_169545_hemiL_,inference
hcp_143325_hemiR_,inference
hcp_303119_hemiL_,inference
hcp_209228_hemiL_,inference
hcp_555651_hemiL_,inference
hcp_239136_hemiL_,inference
hcp_104416_hemiL_,inference
hcp_695768_hemiR_,inference
hcp_102816_hemiR_,inference
hcp_158035_hemiR_,inference
hcp_314225_hemiR_,inference
hcp_101006_hemiR_,inference
hcp_378857_hemiL_,inference
hcp_130114_hemiR_,inference
hcp_167036_hemiL_,inference
hcp_214524_hemiL_,inference
hcp_196952_hemiR_,inference
kayla_subRB6_hemiR_,inference
hcp_118023_hemiR_,inference
kayla_subDS15_hemiR_,inference
hcp_199655_hemiR_,inference
hcp_113215_hemiL_,inference
hcp_283543_hemiL_,inference
hcp_126628_hemiR_,inference
hcp_168745_hemiL_,inference
hcp_108323_hemiL_,inference
hcp_211316_hemiR_,inference
hcp_645551_hemiL_,inference
hcp_311320_hemiR_,inference
hcp_114823_hemiL_,inference
hcp_873968_hemiR_,inference
hcp_103818_hemiR_,inference
hcp_837560_hemiR_,inference
hcp_154835_hemiR_,inference
hcp_203418_hemiL_,inference
hcp_237334_hemiL_,inference
hcp_877168_hemiL_,inference
hcp_861456_hemiL_,inference
hcp_146836_hemiR_,inference
hcp_202719_hemiL_,inference
hcp_715647_hemiR_,inference
hcp_885975_hemiL_,inference
hcp_111009_hemiL_,inference
hcp_108525_hemiR_,inference
hcp_185442_hemiL_,inference
hcp_616645_hemiR_,inference
hcp_162733_hemiR_,inference
hcp_660951_hemiL_,inference
hcp_191235_hemiR_,inference
hcp_386250_hemiR_,inference
hcp_181131_hemiL_,inference
hcp_200513_hemiL_,inference
hcp_197348_hemiL_,inference
hcp_280941_hemiL_,inference
hcp_256540_hemiL_,inference
hcp_213421_hemiL_,inference
hcp_769064_hemiR_,inference
hcp_137936_hemiL_,inference
hcp_123925_hemiR_,inference
hcp_130922_hemiL_,inference
hcp_627852_hemiL_,inference
hcp_531536_hemiR_,inference
kayla_subLS16_hemiR_,inference
hcp_194645_hemiL_,inference
hcp_380036_hemiR_,inference
hcp_143224_hemiR_,inference
hcp_578057_hemiL_,inference
agile12_sub077_hemiR_,inference
hcp_198350_hemiR_,inference
hcp_449753_hemiL_,inference
hcp_149337_hemiL_,inference
hcp_144933_hemiR_,inference
hcp_144731_hemiR_,inference
hcp_139637_hemiR_,inference
hcp_394956_hemiR_,inference
hcp_156233_hemiL_,inference
mahdieh_sub010_hemiR_,inference
hcp_475855_hemiR_,inference
hcp_818859_hemiL_,inference
hcp_196144_hemiL_,inference
hcp_495255_hemiR_,inference
hcp_147636_hemiR_,inference
hcp_135124_hemiR_,inference
hcp_192136_hemiL_,inference
hcp_201818_hemiR_,inference
hcp_923755_hemiL_,inference
hcp_656253_hemiL_,inference
agile12_sub070_hemiL_,inference
hcp_902242_hemiR_,inference
hcp_559457_hemiR_,inference
hcp_172130_hemiR_,inference
hcp_540436_hemiL_,inference
hcp_108121_hemiR_,inference
hcp_172534_hemiR_,inference
hcp_816653_hemiL_,inference
mahdieh_sub103_hemiR_,inference
hcp_144933_hemiL_,inference
hcp_180230_hemiR_,inference
agile12_sub077_hemiL_,inference
hcp_586460_hemiL_,inference
hcp_153429_hemiL_,inference
hcp_188347_hemiL_,inference
hcp_191437_hemiR_,inference
hcp_118023_hemiL_,inference
hcp_729557_hemiR_,inference
hcp_206323_hemiL_,inference
hcp_105620_hemiL_,inference
hcp_103818_hemiL_,inference
hcp_627549_hemiR_,inference
hcp_782157_hemiR_,inference
hcp_872764_hemiR_,inference
hcp_112920_hemiL_,inference
hcp_195647_hemiR_,inference
hcp_453441_hemiR_,inference
hcp_581450_hemiR_,inference
hcp_673455_hemiL_,inference
mahdieh_sub013_hemiR_,inference
hcp_567961_hemiR_,inference
hcp_454140_hemiL_,inference
hcp_153934_hemiR_,inference
hcp_131217_hemiR_,inference
hcp_204622_hemiR_,inference
hcp_350330_hemiR_,inference
kayla_subMP04_hemiR_,inference
hcp_245333_hemiR_,inference
hcp_257845_hemiR_,inference
hcp_688569_hemiR_,inference
hcp_872562_hemiL_,inference
hcp_150726_hemiL_,inference
hcp_236130_hemiR_,inference
hcp_181636_hemiR_,inference
mahdieh_sub002_hemiR_,inference
hcp_167238_hemiL_,inference
hcp_146129_hemiR_,inference
hcp_113821_hemiL_,inference
hcp_355845_hemiL_,inference
hcp_196144_hemiR_,inference
hcp_134324_hemiL_,inference
hcp_937160_hemiL_,inference
hcp_609143_hemiL_,inference
hcp_145531_hemiR_,inference
hcp_613538_hemiR_,inference
hcp_558960_hemiL_,inference
hcp_137027_hemiL_,inference
hcp_164939_hemiR_,inference
hcp_926862_hemiL_,inference
hcp_214019_hemiL_,inference
hcp_207426_hemiL_,inference
hcp_137229_hemiL_,inference
hcp_132017_hemiL_,inference
hcp_581450_hemiL_,inference
hcp_569965_hemiR_,inference
kayla_subGQ10_hemiL_,inference
hcp_770352_hemiL_,inference
hcp_100307_hemiR_,inference
hcp_107321_hemiL_,inference
hcp_105115_hemiL_,inference
hcp_197348_hemiR_,inference
hcp_395958_hemiR_,inference
hcp_148941_hemiL_,inference
hcp_172938_hemiR_,inference
hcp_146937_hemiL_,inference
hcp_162733_hemiL_,inference
hcp_761957_hemiL_,inference
hcp_298455_hemiL_,inference
hcp_192439_hemiR_,inference
hcp_173637_hemiR_,inference
kayla_subII02_hemiL_,inference
hcp_584355_hemiR_,inference
hcp_584355_hemiL_,inference
hcp_818455_hemiL_,inference
hcp_293748_hemiL_,inference
hcp_585862_hemiR_,inference
hcp_130316_hemiL_,inference
hcp_395251_hemiR_,inference
hcp_552241_hemiL_,inference
hcp_689470_hemiL_,inference
hcp_871964_hemiL_,inference
hcp_165840_hemiR_,inference
hcp_257845_hemiL_,inference
hcp_687163_hemiL_,inference
hcp_173940_hemiR_,inference
kayla_subCM07_hemiL_,inference
hcp_390645_hemiL_,inference
hcp_856968_hemiL_,inference
hcp_567759_hemiL_,inference
hcp_165032_hemiL_,inference
hcp_211821_hemiR_,validation
hcp_715950_hemiR_,validation
hcp_996782_hemiR_,validation
hcp_896778_hemiR_,validation
hcp_120010_hemiR_,validation
kayla_subLL18_hemiR_,validation
hcp_966975_hemiL_,validation
hcp_286347_hemiR_,validation
hcp_120717_hemiL_,validation
kayla_subAW13_hemiR_,validation
kayla_subCA01_hemiR_,validation
hcp_113821_hemiR_,validation
kayla_sub0024_hemiL_,validation
hcp_305830_hemiR_,validation
hcp_177746_hemiL_,validation
hcp_153934_hemiL_,validation
hcp_211215_hemiR_,validation
hcp_280739_hemiL_,validation
hcp_188751_hemiR_,validation
kayla_subRB6_hemiL_,validation
hcp_227432_hemiL_,validation
hcp_121315_hemiL_,validation
hcp_160830_hemiR_,validation
hcp_628248_hemiR_,validation
hcp_933253_hemiR_,validation
hcp_742549_hemiL_,validation
hcp_723141_hemiR_,validation
hcp_362034_hemiR_,validation
kayla_subDA14_hemiR_,validation
kayla_subAS23_hemiL_,validation
hcp_366042_hemiL_,validation
hcp_219231_hemiL_,validation
hcp_382242_hemiL_,validation
hcp_200109_hemiL_,validation
hcp_120212_hemiR_,validation
hcp_133928_hemiL_,validation
hcp_729254_hemiR_,validation
hcp_393247_hemiR_,validation
hcp_190132_hemiR_,validation
hcp_199453_hemiL_,validation
hcp_826353_hemiL_,validation
hcp_524135_hemiL_,validation
hcp_869472_hemiL_,validation
hcp_348545_hemiR_,validation
hcp_580044_hemiR_,validation
hcp_849971_hemiL_,validation
hcp_160830_hemiL_,validation
hcp_126426_hemiL_,validation
hcp_162329_hemiL_,validation
hcp_671855_hemiR_,validation
hcp_311320_hemiL_,validation
hcp_957974_hemiL_,validation
mahdieh_sub104_hemiR_,validation
hcp_151425_hemiR_,validation
hcp_731140_hemiR_,validation
hcp_221319_hemiL_,validation
hcp_117021_hemiL_,validation
hcp_679568_hemiR_,validation
hcp_135124_hemiL_,validation
hcp_414229_hemiR_,validation
hcp_163432_hemiL_,validation
kayla_subOI5_hemiL_,validation
hcp_627549_hemiL_,validation
hcp_623844_hemiL_,validation
kayla_subLR18_hemiR_,validation
hcp_901139_hemiR_,validation
hcp_193239_hemiR_,validation
hcp_144226_hemiR_,validation
hcp_707749_hemiR_,validation
agile12_sub076_hemiR_,validation
hcp_102008_hemiL_,validation
hcp_541943_hemiR_,validation
agile12_sub078_hemiR_,validation
hcp_861456_hemiR_,validation
hcp_779370_hemiR_,validation
hcp_381543_hemiR_,validation
hcp_601127_hemiL_,validation
hcp_497865_hemiR_,validation
hcp_561949_hemiR_,validation
hcp_599671_hemiR_,validation
hcp_973770_hemiL_,validation
hcp_412528_hemiL_,validation
hcp_140319_hemiL_,validation
hcp_150726_hemiR_,validation
hcp_204016_hemiR_,validation
hcp_677766_hemiR_,validation
hcp_107422_hemiR_,validation
hcp_208327_hemiR_,validation
hcp_248238_hemiR_,validation
hcp_209935_hemiR_,validation
hcp_169040_hemiL_,validation
hcp_170934_hemiR_,validation
kayla_subAN2_hemiL_,validation
kayla_subRV29_hemiR_,validation
hcp_734045_hemiL_,validation
hcp_183034_hemiR_,validation
hcp_102614_hemiR_,validation
hcp_843151_hemiL_,validation
hcp_104012_hemiR_,validation
hcp_280739_hemiR_,validation
hcp_175540_hemiR_,validation
mahdieh_sub105_hemiR_,validation
hcp_185139_hemiL_,validation
hcp_317332_hemiL_,validation
hcp_172433_hemiL_,validation
hcp_217126_hemiR_,validation
hcp_859671_hemiL_,validation
hcp_212116_hemiL_,validation
hcp_835657_hemiR_,validation
hcp_185139_hemiR_,validation
