agile12_sub025_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-025_hemi-L_img.nii.gz
agile12_sub025_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-025_hemi-R_img.nii.gz
agile12_sub069_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-069_hemi-L_img.nii.gz
agile12_sub069_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-069_hemi-R_img.nii.gz
agile12_sub070_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-070_hemi-L_img.nii.gz
agile12_sub070_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-070_hemi-R_img.nii.gz
agile12_sub071_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-071_hemi-L_img.nii.gz
agile12_sub071_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-071_hemi-R_img.nii.gz
agile12_sub072_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-072_hemi-L_img.nii.gz
agile12_sub072_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-072_hemi-R_img.nii.gz
agile12_sub073_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-073_hemi-L_img.nii.gz
agile12_sub073_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-073_hemi-R_img.nii.gz
agile12_sub074_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-074_hemi-L_img.nii.gz
agile12_sub074_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-074_hemi-R_img.nii.gz
agile12_sub075_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-075_hemi-L_img.nii.gz
agile12_sub075_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-075_hemi-R_img.nii.gz
agile12_sub076_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-076_hemi-L_img.nii.gz
agile12_sub076_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-076_hemi-R_img.nii.gz
agile12_sub077_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-077_hemi-L_img.nii.gz
agile12_sub077_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-077_hemi-R_img.nii.gz
agile12_sub078_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-078_hemi-L_img.nii.gz
agile12_sub078_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-078_hemi-R_img.nii.gz
agile12_sub079_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-079_hemi-L_img.nii.gz
agile12_sub079_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/agile12_sub-079_hemi-R_img.nii.gz
hcp_100206_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_100206_hemi-L_img.nii.gz
hcp_100307_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_100307_hemi-L_img.nii.gz
hcp_100307_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_100307_hemi-R_img.nii.gz
hcp_100408_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_100408_hemi-L_img.nii.gz
hcp_100408_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_100408_hemi-R_img.nii.gz
hcp_100610_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_100610_hemi-L_img.nii.gz
hcp_100610_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_100610_hemi-R_img.nii.gz
hcp_101006_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_101006_hemi-L_img.nii.gz
hcp_101006_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_101006_hemi-R_img.nii.gz
hcp_101309_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_101309_hemi-L_img.nii.gz
hcp_102008_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_102008_hemi-L_img.nii.gz
hcp_102008_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_102008_hemi-R_img.nii.gz
hcp_102109_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_102109_hemi-L_img.nii.gz
hcp_102311_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_102311_hemi-R_img.nii.gz
hcp_102513_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_102513_hemi-R_img.nii.gz
hcp_102614_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_102614_hemi-L_img.nii.gz
hcp_102614_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_102614_hemi-R_img.nii.gz
hcp_102816_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_102816_hemi-L_img.nii.gz
hcp_102816_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_102816_hemi-R_img.nii.gz
hcp_103414_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_103414_hemi-R_img.nii.gz
hcp_103515_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_103515_hemi-R_img.nii.gz
hcp_103818_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_103818_hemi-L_img.nii.gz
hcp_103818_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_103818_hemi-R_img.nii.gz
hcp_104012_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_104012_hemi-L_img.nii.gz
hcp_104012_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_104012_hemi-R_img.nii.gz
hcp_104416_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_104416_hemi-L_img.nii.gz
hcp_104820_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_104820_hemi-R_img.nii.gz
hcp_105115_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_105115_hemi-L_img.nii.gz
hcp_105216_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_105216_hemi-R_img.nii.gz
hcp_105620_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_105620_hemi-L_img.nii.gz
hcp_105620_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_105620_hemi-R_img.nii.gz
hcp_105923_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_105923_hemi-L_img.nii.gz
hcp_105923_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_105923_hemi-R_img.nii.gz
hcp_106016_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_106016_hemi-R_img.nii.gz
hcp_106824_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_106824_hemi-R_img.nii.gz
hcp_107018_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_107018_hemi-R_img.nii.gz
hcp_107321_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_107321_hemi-L_img.nii.gz
hcp_107321_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_107321_hemi-R_img.nii.gz
hcp_107422_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_107422_hemi-R_img.nii.gz
hcp_108020_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_108020_hemi-L_img.nii.gz
hcp_108121_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_108121_hemi-L_img.nii.gz
hcp_108121_hemiR_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_108121_hemi-R_img.nii.gz
hcp_108222_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_108222_hemi-L_img.nii.gz
hcp_108323_hemiL_,/scratch/jdekrake/Hippocampal_AutoTop/trainingdata_v0.4/hcp_108323_hemi-L_img.nii.gz
